0 4.908483242075575 
1 4.908483242075575 
2 4.908483242075575 
3 4.908483242075575 
4 7.054721841715686 
5 7.642759774148065 
6 6.6489256311334115 
7 7.642759774148065 
8 8.855580175812577 
9 9.940693765411515 
10 10.095593546120117 
11 11.34340412494094 
12 10.521967464284367 
13 8.399242303100614 
14 9.36496115143353 
15 10.579444118744522 
16 11.467210424986384 
17 9.19604240860356 
18 5.642350823421575 
19 6.241867591317346 
20 11.73513549490383 
21 8.98067397020483 
22 7.089432418284684 
23 6.956741317797559 
24 9.366776485432867 
25 8.391317337473184 
26 7.589013756818658 
27 9.448455348332066 
28 9.010957013618327 
29 10.479091085448454 
30 9.013726796961903 
31 14.559517469624174 
32 10.634712510511818 
33 13.425721976687951 
34 7.560536240325419 
35 6.7730863953367 
36 8.23031361868861 
37 7.526444395831137 
38 7.26203296429624 
39 5.449318452975154 
40 8.02766829745261 
41 6.401672147341208 
42 7.638178327990931 
43 7.910886631404833 
44 8.086851355931627 
45 4.542386522236077 
46 4.300256048696571 
47 7.091100255930782 
48 4.543215682106037 
49 9.034828026068555 
50 8.334469320272332 
51 8.508126575669174 
52 7.8678713326331104 
53 5.778460280450046 
54 9.034828026068555 
55 5.486073698147635 
56 4.140462535232228 
57 4.984114393504396 
58 4.883379445367327 
59 10.281612099807909 
60 8.578544763386269 
61 10.281612099807909 
62 8.578544763386269 
63 8.578544763386269 
64 9.114498801375156 
65 9.179376855875867 
66 8.699277479358882 
67 8.935267250150094 
68 7.615626049845579 
69 7.905023510567663 
70 7.905023510567663 
71 7.905023510567663 
72 7.905023510567663 
73 7.905023510567663 
74 7.636918707920271 
75 6.535519104109133 
76 7.135644124127443 
77 5.886950535559921 
78 7.708650078754629 
79 8.656218480484682 
80 8.656218480484682 
81 8.656218480484682 
82 8.726711262882246 
83 7.866806935591091 
84 8.251703253220505 
85 8.251703253220505 
86 8.251703253220505 
87 8.251703253220505 
88 8.251703253220505 
